time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2023-02-09T12:39:35.118Z,-11.7283,-73.9791,100.601,4.2,mb,27,96,2.815,1.27,us,us6000jmqb,2023-04-15T21:39:51.040Z,"73 km SSE of Puerto Ocopa, Peru",earthquake,7.21,11.306,0.186,8,reviewed,us,us
2023-02-09T04:23:42.328Z,-24.1231,-67.1877,238.069,4,mb,18,113,1.479,0.5,us,us6000jmn2,2023-04-15T21:39:49.040Z,"88 km W of San Antonio de los Cobres, Argentina",earthquake,12.81,6.899,0.259,4,reviewed,us,us
2023-02-09T03:50:17.343Z,-23.9213,-66.9856,250,4.4,mb,18,94,1.46,0.49,us,us6000jmmy,2023-04-15T21:39:49.040Z,"75 km WNW of San Antonio de los Cobres, Argentina",earthquake,8.29,11.715,0.311,3,reviewed,us,us
2023-02-08T23:04:49.149Z,-20.7098,-68.9032,104.288,4.1,mb,19,95,0.639,0.7,us,us6000jmlp,2023-04-15T21:39:49.040Z,"141 km ESE of Iquique, Chile",earthquake,5.34,3.895,0.198,7,reviewed,us,us
2023-02-08T12:55:29.015Z,-12.5502,-75.3247,10,3.4,mb_lg,8,141,1.585,0.84,us,us7000jgz3,2023-04-15T21:40:14.040Z,"17 km WSW of Vilca, Peru",earthquake,7.15,1.727,0.361,2,reviewed,us,us
2023-02-07T23:12:52.630Z,-24.2545,-66.9039,174.594,4.7,mwr,132,43,1.746,0.68,us,us6000jmdu,2023-04-15T21:39:45.040Z,"59 km W of San Antonio de los Cobres, Argentina",earthquake,8.18,5.04,,,reviewed,us,guc
2023-02-07T21:31:36.127Z,7.1614,-76.9892,23.642,5,mb,91,58,1.742,0.54,us,us6000jmce,2023-04-15T21:39:45.040Z,"northern Colombia",earthquake,6.82,4.745,0.064,77,reviewed,us,us
2023-02-07T10:22:21.610Z,-21.5017,-68.5209,130.702,4.2,mb,27,55,1.01,0.54,us,us6000jm7g,2023-04-15T21:39:43.040Z,"113 km NNE of Calama, Chile",earthquake,5.76,5.613,0.141,14,reviewed,us,us
2023-02-07T02:56:17.992Z,6.8089,-73.0222,159.15,4.6,mb,128,35,0.912,0.57,us,us6000jm59,2023-04-15T21:39:42.040Z,"northern Colombia",earthquake,6.29,4.431,0.056,96,reviewed,us,us
2023-02-07T00:44:14.350Z,4.3409,-74.2762,8.529,3.8,mb,8,153,0.503,0.85,us,us6000jm8v,2023-04-15T21:39:31.040Z,"4 km NE of Pasca, Colombia",earthquake,6.07,4.805,0.506,1,reviewed,us,us
2023-02-06T21:34:02.739Z,-24.3158,-67.2323,176.027,4.6,mb,31,66,1.611,0.96,us,us6000jm33,2023-04-15T21:39:40.040Z,"93 km W of San Antonio de los Cobres, Argentina",earthquake,8.99,5.71,0.136,16,reviewed,us,us
2023-02-06T18:13:22.718Z,-33.9519,-70.4956,105.659,4,mb,31,115,0.101,0.31,us,us6000jm1q,2023-04-15T21:39:39.040Z,"25 km ENE of Graneros, Chile",earthquake,5.68,3.935,0.258,4,reviewed,us,us
2023-02-06T08:38:45.283Z,-31.5961,-69.9343,114.768,4.4,mb,34,127,0.992,0.72,us,us6000jlpu,2023-04-15T21:39:35.040Z,"56 km WSW of Calingasta, Argentina",earthquake,6.57,8.537,0.179,9,reviewed,us,us
2023-02-06T07:48:34.269Z,-21.2012,-69.0335,95.278,4.3,mwr,94,46,0.452,0.4,us,us6000jlph,2023-04-15T21:39:35.040Z,"139 km N of Calama, Chile",earthquake,6.88,6.234,,,reviewed,us,guc
2023-02-06T03:07:16.454Z,-17.722,-69.6588,156.984,4,mb,24,97,0.215,0.8,us,us6000jln2,2023-04-15T21:39:34.040Z,"32 km E of Palca, Peru",earthquake,6.98,4.641,0.196,7,reviewed,us,us
2023-02-06T00:51:39.856Z,7.3231,-72.0272,53.458,4.4,mb,25,84,1.767,0.6,us,us6000jnr4,2023-04-15T21:39:59.040Z,"36 km NNE of Cubará, Colombia",earthquake,6.7,3.448,0.179,9,reviewed,us,us
2023-02-05T10:31:32.249Z,-24.3072,-67.2071,175.925,4.6,mb,48,43,1.617,0.62,us,us6000jljf,2023-04-15T21:39:32.040Z,"90 km W of San Antonio de los Cobres, Argentina",earthquake,3.64,6.868,0.107,26,reviewed,us,us
2023-02-05T07:08:46.577Z,-32.7313,-71.7525,31.125,4,mb,35,134,0.304,0.52,us,us6000jliv,2023-04-15T21:39:32.040Z,"Near the coast of Valparaiso, Chile",earthquake,2.54,4.895,0.197,9,reviewed,us,us
2023-02-05T01:02:45.785Z,-29.6487,-71.2511,70.157,5.5,mww,99,90,0.269,0.88,us,us6000jlhg,2023-04-15T21:39:32.040Z,"28 km N of La Serena, Chile",earthquake,2.51,2.978,0.061,26,reviewed,us,us
2023-02-04T17:41:22.870Z,-24.3079,-68.9311,107.329,4.4,mwr,49,93,1.041,0.95,us,us6000jlfh,2023-04-13T21:53:24.040Z,"Chile-Argentina border region",earthquake,3.66,4.967,,,reviewed,us,guc
2023-02-04T11:52:20.046Z,-29.4577,-72.4972,10,4.6,mb,29,146,1.188,0.67,us,us6000jldm,2023-04-13T21:53:24.040Z,"124 km WNW of Coquimbo, Chile",earthquake,6.42,1.932,0.244,8,reviewed,us,us
2023-02-04T10:39:53.249Z,-29.9461,-71.6682,29.099,4.3,mb,23,149,0.374,0.49,us,us6000jlda,2023-04-13T21:53:23.040Z,"31 km W of Coquimbo, Chile",earthquake,2.41,4.97,0.267,7,reviewed,us,us
2023-02-04T07:20:50.151Z,-19.7304,-69.366,92.108,4,mb,15,87,0.173,0.34,us,us6000jlcq,2023-04-13T21:53:23.040Z,"97 km ENE of Iquique, Chile",earthquake,5.35,3.823,0.231,5,reviewed,us,us
2023-02-04T02:46:25.639Z,-29.9382,-71.6597,28.661,4.2,mwr,32,119,0.366,0.95,us,us6000jlbk,2023-04-13T21:53:22.040Z,"30 km W of Coquimbo, Chile",earthquake,2.39,4.959,0.039,64,reviewed,us,us
2023-02-04T02:00:02.845Z,-32.7442,-69.0982,49.696,4.5,mwr,62,44,1.246,0.65,us,us6000jlb9,2023-04-13T21:53:22.040Z,"",earthquake,5.19,4.454,0.041,57,reviewed,us,us
2023-02-04T01:46:35.912Z,-7.0458,-80.8339,10,4.6,mb,26,145,2.423,1.12,us,us6000jlbd,2023-04-13T21:53:22.040Z,"off the coast of northern Peru",earthquake,8.29,1.825,0.173,10,reviewed,us,us
2023-02-04T01:12:49.733Z,-24.1995,-67.4569,208.484,4.5,mb,20,70,1.407,0.64,us,us6000jlb5,2023-04-13T21:53:22.040Z,"115 km W of San Antonio de los Cobres, Argentina",earthquake,8.48,9.028,0.242,5,reviewed,us,us
2023-02-03T21:00:44.462Z,-30.5726,-71.1985,16.863,4.5,mb,37,102,0.39,0.62,us,us6000jl95,2023-04-13T21:53:22.040Z,"Near the coast of Coquimbo, Chile",earthquake,5.05,6.045,0.312,3,reviewed,us,us
2023-02-03T10:08:35.963Z,-20.8536,-69.8924,25.9,4.4,mb,36,135,0.423,0.49,us,us6000jl5e,2023-04-13T21:53:20.040Z,"75 km SSE of Iquique, Chile",earthquake,3.51,4.165,0.126,19,reviewed,us,us
2023-02-03T09:50:51.152Z,-18.862,-69.7288,101.183,4.6,mwr,92,98,0.619,0.53,us,us6000jl5c,2023-04-13T21:53:20.040Z,"73 km SE of Arica, Chile",earthquake,6.62,6.014,0.093,11,reviewed,us,us
2023-02-02T20:37:37.989Z,-17.1027,-70.2647,137.223,4.4,mb,37,129,0.892,0.68,us,us6000jl1l,2023-04-13T21:53:19.040Z,"11 km ENE of Pujocucho, Peru",earthquake,8.51,1.204,0.149,13,reviewed,us,us
2023-02-02T17:42:48.308Z,-16.272,-73.8176,42.508,4.4,mb,25,145,3.921,0.78,us,us6000jl0h,2023-04-13T21:53:19.040Z,"22 km WSW of Atico, Peru",earthquake,4.19,9.798,0.138,15,reviewed,us,us
2023-02-02T11:09:32.549Z,-32.1009,-71.6603,40.86,4.5,mwr,45,142,0.585,0.59,us,us6000jkyd,2023-04-13T21:53:18.040Z,"56 km NW of La Ligua, Chile",earthquake,7.42,6.062,0.037,70,reviewed,us,us
2023-02-02T11:08:33.698Z,-32.0811,-71.9028,23.456,4.6,mwr,42,149,0.789,0.66,us,us6000jkyc,2023-04-13T21:53:18.040Z,"75 km WNW of La Ligua, Chile",earthquake,4.02,4.688,,,reviewed,us,guc
2023-02-02T09:08:23.134Z,-23.5419,-66.928,211.532,4.2,mb,24,87,1.292,1.1,us,us6000jkxq,2023-04-13T21:53:18.040Z,"",earthquake,8.64,8.305,0.187,8,reviewed,us,us
2023-02-02T03:38:08.999Z,-22.9752,-69.9606,43.531,4.4,mb,20,133,0.448,0.77,us,us6000jkwq,2023-04-13T21:53:17.040Z,"87 km NNE of Antofagasta, Chile",earthquake,5.27,7.837,0.239,5,reviewed,us,us
2023-02-02T00:26:02.103Z,-28.3208,-67.6855,160.344,4.2,mb,17,115,1.957,0.76,us,us6000jkvz,2023-04-13T21:53:17.040Z,"Catamarca-La Rioja region, Argentina",earthquake,9.36,11.731,0.304,3,reviewed,us,us
2023-02-01T23:10:57.997Z,-24.188,-67.227,207.906,4.1,mb,19,112,1.509,1.02,us,us6000jkv8,2023-04-13T21:53:17.040Z,"92 km W of San Antonio de los Cobres, Argentina",earthquake,10.17,12.461,0.303,3,reviewed,us,us
2023-02-01T21:14:57.755Z,-1.9108,-81.428,22.807,5.1,mww,143,82,1.891,0.52,us,us6000jkue,2023-04-13T21:53:16.040Z,"62 km WNW of Salinas, Ecuador",earthquake,7.75,3.922,0.089,12,reviewed,us,us
2023-02-01T19:51:04.511Z,6.7763,-73.1251,154.167,4.6,mb,76,27,0.879,0.9,us,us6000jktm,2023-04-13T21:53:16.040Z,"5 km NW of Jordán, Colombia",earthquake,6.57,5.308,0.035,246,reviewed,us,us
2023-02-01T10:52:27.941Z,-9.8409,-78.5357,61.141,4.8,mb,47,168,2.705,0.69,us,us6000jkpu,2023-04-13T21:53:15.040Z,"44 km SSW of Puerto Casma, Peru",earthquake,11.99,6.767,0.086,41,reviewed,us,us
2023-02-01T08:58:27.869Z,-1.8098,-78.0035,159.108,4.4,mb,52,47,0.921,0.8,us,us6000jkpi,2023-04-13T21:53:15.040Z,"12 km SSW of Palora, Ecuador",earthquake,6.23,5.98,0.087,38,reviewed,us,us
2023-02-01T02:54:27.922Z,-3.6451,-79.6826,10,4.3,mb,20,122,0.396,0.82,us,us6000jkn6,2023-04-13T21:53:14.040Z,"3 km N of Piñas, Ecuador",earthquake,3.86,1.973,0.201,7,reviewed,us,us
2023-01-31T21:51:19.853Z,-18.895,-69.9048,111.094,4.2,mb,24,115,0.489,0.55,us,us6000jkld,2023-04-13T21:53:14.040Z,"Tarapaca, Chile",earthquake,5.13,5.891,0.147,13,reviewed,us,us
2023-01-31T19:45:10.566Z,-19.6627,-68.4039,148.674,4.6,mb,74,41,0.745,0.91,us,us6000jkkj,2023-04-13T21:53:14.040Z,"",earthquake,5.7,6.753,0.06,89,reviewed,us,us
2023-01-31T16:07:10.826Z,-19.0377,-69.3349,122.822,4.7,mwr,106,81,0.641,0.85,us,us6000jkjh,2023-04-13T21:53:14.040Z,"119 km ESE of Arica, Chile",earthquake,5.66,4.165,0.068,21,reviewed,us,us
2023-01-31T04:59:13.634Z,-28.3346,-67.9314,175.048,4.4,mb,21,132,1.833,0.91,us,us6000jkh3,2023-04-13T21:53:12.040Z,"46 km SW of Tinogasta, Argentina",earthquake,9.61,9.821,0.269,4,reviewed,us,us
2023-01-30T06:25:28.942Z,-21.7194,-68.7214,126.696,4.2,mb,28,44,0.49,0.74,us,us6000jk98,2023-04-13T21:53:10.040Z,"84 km NNE of Calama, Chile",earthquake,3.1,6.205,0.141,14,reviewed,us,us
2023-01-30T00:31:13.997Z,-21.2199,-68.855,116.292,4.3,mwr,43,42,0.616,0.8,us,us6000jk86,2023-04-13T21:53:09.040Z,"137 km N of Calama, Chile",earthquake,4.42,5.024,,,reviewed,us,guc
2023-01-29T21:49:07.402Z,-22.0773,-67.2579,183.813,4.4,mb,24,91,1.218,0.39,us,us6000jk7f,2023-04-13T21:53:09.040Z,"133 km NE of San Pedro de Atacama, Chile",earthquake,8.68,4.925,0.203,7,reviewed,us,us
2023-01-28T11:58:29.831Z,-3.7762,-80.4779,61.631,4.5,mb,17,173,0.469,0.51,us,us6000jjzg,2023-04-11T18:51:38.040Z,"23 km S of Tumbes, Peru",earthquake,10.51,8.315,0.222,6,reviewed,us,us
2023-01-28T10:14:25.261Z,-13.669,-76.1594,75.867,4.5,mb,32,163,1.799,0.47,us,us6000jmw1,2023-04-11T18:51:50.040Z,"1 km WSW of San Clemente, Peru",earthquake,12.77,12.073,0.102,30,reviewed,us,us
2023-01-27T10:56:36.526Z,-19.7052,-69.2271,119.042,4.3,mb,35,79,0.048,0.29,us,us6000jjn7,2023-04-11T18:51:36.040Z,"111 km ENE of Iquique, Chile",earthquake,6.01,6.076,0.114,22,reviewed,us,us
2023-01-27T10:51:19.149Z,-16.5209,-69.7061,191.21,4.6,mb,39,125,1.084,0.99,us,us6000jjn6,2023-04-11T18:51:36.040Z,"24 km N of Mazo Cruz, Peru",earthquake,8.96,7.241,0.101,29,reviewed,us,us
2023-01-27T04:34:39.050Z,5.0309,-76.2007,106.371,4.5,mb,56,59,1.332,0.94,us,us6000jjlq,2023-04-11T18:51:35.040Z,"15 km NNE of San José del Palmar, Colombia",earthquake,3.99,5.929,0.078,48,reviewed,us,us
2023-01-26T22:16:18.969Z,-17.0363,-71.5323,100.859,4.3,mb,24,147,1.746,0.68,us,us6000jjk4,2023-04-11T18:51:35.040Z,"24 km ENE of Cocachacra, Peru",earthquake,8.71,11.226,0.188,8,reviewed,us,us
2023-01-26T15:33:36.751Z,-22.2386,-67.3046,194.117,4.4,mb,32,67,1.076,0.89,us,us6000jjg6,2023-04-11T18:51:34.040Z,"118 km NE of San Pedro de Atacama, Chile",earthquake,6.4,8.28,0.202,7,reviewed,us,us
2023-01-26T11:28:13.097Z,-32.9027,-68.6518,19.256,4.2,mb,30,120,1.341,0.75,us,us6000jjd6,2023-04-11T18:51:34.040Z,"16 km E of Mendoza, Argentina",earthquake,4.69,4.666,0.305,3,reviewed,us,us
2023-01-26T09:38:21.148Z,6.85,-73.1106,144.034,4.2,mb,40,116,0.952,0.71,us,us6000jlzd,2023-04-11T18:51:46.040Z,"northern Colombia",earthquake,7.17,8.18,0.118,21,reviewed,us,us
2023-01-26T04:29:44.012Z,-0.1313,-77.4686,10,4.4,mb,27,72,0.301,0.68,us,us6000jjbm,2023-04-11T18:51:33.040Z,"Ecuador",earthquake,2.48,1.816,0.189,8,reviewed,us,us
2023-01-26T03:16:21.968Z,-1.9602,-79.9976,76.274,4.6,mb,23,137,0.495,0.38,us,us6000jjb9,2023-04-11T18:51:33.040Z,"4 km SW of El Triunfo, Ecuador",earthquake,6.52,8.276,0.165,11,reviewed,us,us
2023-01-26T01:17:00.849Z,-16.964,-69.5857,193.113,4.3,mb,22,104,0.63,0.72,us,us6000jjb1,2023-04-11T18:51:33.040Z,"28 km SSE of Mazo Cruz, Peru",earthquake,8.09,7.369,0.201,7,reviewed,us,us
2023-01-25T09:49:03.192Z,-12.1091,-74.1681,9.946,3.5,mb_lg,13,115,2.619,1.81,us,us6000jlwp,2023-04-11T18:51:44.040Z,"63 km NE of Paucarbamba, Peru",earthquake,5.46,8.103,0.295,3,reviewed,us,us
2023-01-25T09:11:39.920Z,-3.4777,-80.7345,39.801,4.3,mb,43,159,0.67,0.71,us,us6000jj3z,2023-04-11T18:51:30.040Z,"23 km NNW of Zorritos, Peru",earthquake,2.46,8.727,0.109,24,reviewed,us,us
2023-01-25T05:00:41.457Z,-28.0891,-67.3111,144.221,4.3,mb,26,107,2.042,1.06,us,us6000jj2y,2023-04-11T18:51:30.040Z,"25 km E of Tinogasta, Argentina",earthquake,8.05,12.098,0.218,6,reviewed,us,us
2023-01-25T04:48:07.614Z,-26.3582,-71.3099,26.761,4.3,mb,28,172,0.672,0.65,us,us6000jj2x,2023-04-11T18:51:30.040Z,"Off the coast of Atacama, Chile",earthquake,5.59,7.454,0.306,3,reviewed,us,us
2023-01-24T19:08:29.640Z,-21.6322,-68.4954,122.614,4.5,mwr,55,36,0.713,0.73,us,us6000jiz1,2023-04-11T18:51:29.040Z,"101 km NNE of Calama, Chile",earthquake,2.62,5.555,,,reviewed,us,guc
2023-01-24T11:23:08.154Z,-21.3046,-68.3587,115.649,4.6,mwr,107,31,1.085,0.76,us,us6000jivz,2023-04-11T18:51:28.040Z,"140 km NNE of Calama, Chile",earthquake,5.09,4.71,0.089,12,reviewed,us,us
2023-01-23T22:35:21.591Z,-30.5562,-71.8185,28.52,3.9,mwr,40,174,0.197,0.6,us,us6000jisz,2023-04-11T18:51:26.040Z,"59 km W of Ovalle, Chile",earthquake,4.44,5.065,0.048,41,reviewed,us,us
2023-01-23T11:18:17.679Z,4.3665,-78.6336,10,4.4,mb,27,135,3.584,0.54,us,us6000jlxe,2023-04-11T18:51:45.040Z,"",earthquake,5.02,1.919,0.179,10,reviewed,us,us
2023-01-23T10:52:47.966Z,-31.3683,-68.6679,110.823,4.2,mb,35,69,0.437,0.94,us,us7000j6c0,2023-04-11T18:51:54.040Z,"15 km WNW of Albardón, Argentina",earthquake,7.27,2.476,0.264,4,reviewed,us,us
2023-01-22T23:47:56.674Z,7.4286,-81.5713,10,4.5,mb,19,130,1.75,0.69,us,us6000jkbv,2023-04-11T18:51:40.040Z,"41 km SW of Río Grande, Panama",earthquake,8.7,1.942,0.221,6,reviewed,us,us
2023-01-22T06:07:27.639Z,-15.2179,-75.6858,23.967,4.5,mb,50,153,3.402,0.8,us,us7000j66j,2023-04-11T18:51:52.040Z,"58 km WNW of San Juan, Peru",earthquake,9.61,5.706,0.088,38,reviewed,us,us
2023-01-21T21:50:16.768Z,-15.116,-71.9964,118.247,4.3,mb,23,122,3.447,1.08,us,us7000j64i,2023-03-31T19:46:08.040Z,"40 km ENE of Orcopampa, Peru",earthquake,8.88,4.428,0.133,16,reviewed,us,us
2023-01-21T14:37:52.676Z,-21.6464,-68.4459,138.474,4.4,mb,21,76,0.755,0.89,us,us7000j62w,2023-03-31T19:46:02.040Z,"102 km NNE of Calama, Chile",earthquake,7.11,6.537,0.17,10,reviewed,us,us
2023-01-21T06:51:30.971Z,-21.1036,-68.5174,149.1,4.1,mb,22,108,0.908,0.56,us,us7000j612,2023-03-31T19:45:54.040Z,"155 km NNE of Calama, Chile",earthquake,7.18,6.932,0.184,8,reviewed,us,us
2023-01-21T04:05:29.561Z,-18.2909,-70.755,42.939,4,mwr,35,105,0.4,0.99,us,us7000j605,2023-03-31T19:45:50.040Z,"51 km SSW of Las Yaras, Peru",earthquake,5.8,4.243,0.078,16,reviewed,us,us
2023-01-20T22:47:25.624Z,-19.9447,-68.9255,123.609,4.5,mb,27,70,0.374,0.68,us,us7000j5xr,2023-03-31T19:45:46.040Z,"",earthquake,4,8.04,0.145,14,reviewed,us,us
2023-01-18T23:43:32.344Z,-1.7012,-78.0794,158.386,4.3,mb,44,54,0.816,0.62,us,us7000j5dh,2023-03-31T19:45:18.040Z,"12 km W of Palora, Ecuador",earthquake,7.53,5.952,0.122,19,reviewed,us,us
2023-01-18T07:29:00.195Z,-30.3972,-71.9719,26.495,4.5,mb,31,149,0.401,0.69,us,us7000j56e,2023-03-31T19:45:05.040Z,"77 km WNW of Ovalle, Chile",earthquake,2.56,5.594,0.27,4,reviewed,us,us
2023-01-17T19:08:33.122Z,-25.7629,-69.0324,122.461,4.3,mb,17,89,0.782,0.6,us,us7000j4yj,2023-03-31T19:44:56.040Z,"121 km ENE of Diego de Almagro, Chile",earthquake,9.94,21.517,0.307,3,reviewed,us,us
2023-01-17T18:40:00.247Z,-16.6425,-73.7836,51.778,4.2,mb,24,108,3.707,0.82,us,us7000j4yg,2023-03-31T19:44:55.040Z,"50 km SSW of Atico, Peru",earthquake,9.25,7.992,0.2,7,reviewed,us,us
2023-01-17T18:05:42.233Z,-24.6041,-70.1141,57.268,4.3,mwr,53,57,0.265,0.78,us,us7000j4y9,2023-03-31T19:44:55.040Z,"96 km NNE of Taltal, Chile",earthquake,6.68,5.028,0.073,18,reviewed,us,us
2023-01-17T16:45:48.717Z,-7.9784,-74.5524,158.607,4.4,mb,57,50,1.847,0.7,us,us7000j4x4,2023-03-31T19:44:53.040Z,"44 km N of Pucallpa, Peru",earthquake,3.9,5.777,0.085,41,reviewed,us,us
2023-01-17T11:53:26.378Z,-38.2043,-74.0207,21.638,4.6,mwr,37,146,1.597,0.39,us,us7000j4vf,2023-03-31T19:44:51.040Z,"70 km SW of Cañete, Chile",earthquake,5.56,5.424,,,reviewed,us,guc
2023-01-17T09:59:25.446Z,-8.1009,-71.2863,621.296,4.3,mb,69,44,1.453,0.59,us,us7000j4v4,2023-03-31T19:44:51.040Z,"57 km W of Tarauacá, Brazil",earthquake,11.48,8.487,0.046,132,reviewed,us,us
2023-01-16T21:04:16.684Z,-2.1417,-77.7717,152.782,4,mb,18,135,1.272,0.34,us,us6000jj5e,2023-03-31T19:43:14.040Z,"Peru-Ecuador border region",earthquake,8.9,4.589,0.259,4,reviewed,us,us
2023-01-16T20:54:55.035Z,-15.4734,-70.3818,215.603,4.6,mb,49,99,2.275,0.87,us,us7000j4s5,2023-03-31T19:44:42.040Z,"13 km S of Lampa, Peru",earthquake,9.89,4.454,0.086,40,reviewed,us,us
2023-01-16T15:47:40.574Z,-24.4747,-67.0711,168.322,4.9,mww,113,39,1.824,0.98,us,us7000j4pm,2023-03-31T19:44:39.040Z,"81 km WSW of San Antonio de los Cobres, Argentina",earthquake,6.78,2.411,0.073,18,reviewed,us,us
2023-01-16T07:50:35.970Z,-21.7452,-68.4639,114.069,4.9,mwr,141,130,5.192,0.48,us,us7000j4na,2023-03-31T19:44:35.040Z,"Chile-Bolivia border region",earthquake,10.05,7.014,,,reviewed,us,guc
2023-01-16T07:41:00.532Z,-32.5669,-71.6774,35,4.3,mwr,60,144,2.738,0.41,us,us7000j4n5,2023-03-31T19:44:35.040Z,"43 km WSW of La Ligua, Chile",earthquake,6.25,1.912,,,reviewed,us,guc
2023-01-15T17:59:19.869Z,0.7556,-77.3987,9.7,4.3,mb,26,100,0.39,0.67,us,us7000j4jw,2023-03-31T19:44:27.040Z,"17 km SE of Córdoba, Colombia",earthquake,5.93,6.278,0.168,10,reviewed,us,us
2023-01-15T11:27:15.911Z,-8.6856,-74.3909,162.669,4.5,mb,38,105,1.92,0.67,us,us7000j4ib,2023-03-31T19:44:22.040Z,"35 km SSE of San Fernando, Peru",earthquake,7.91,7.103,0.069,62,reviewed,us,us
2023-01-15T08:39:02.347Z,-31.4261,-68.4186,108.791,4.1,mb,12,77,0.256,0.71,us,us6000jiwr,2023-03-31T19:43:04.040Z,"7 km E of San Martín, Argentina",earthquake,6.94,8.243,0.198,7,reviewed,us,us
2023-01-14T18:18:29.987Z,6.8355,-73.1176,151.159,4.5,mb,131,117,0.937,0.83,us,us7000j4es,2023-03-20T06:03:42.040Z,"northern Colombia",earthquake,3.67,5.123,0.049,126,reviewed,us,us
2023-01-14T11:58:44.722Z,-30.9772,-71.7885,61.901,4.2,mwr,25,176,0.33,0.62,us,us7000j4dh,2023-03-20T06:03:41.040Z,"70 km SW of Ovalle, Chile",earthquake,5.67,7.904,,,reviewed,us,guc
2023-01-14T08:59:57.400Z,-13.5294,-74.3524,10.025,4.4,mb,21,131,2.872,0.66,us,us7000j6cx,2023-03-20T06:04:04.040Z,"15 km WNW of Pomabamba, Peru",earthquake,8.56,3.898,0.19,8,reviewed,us,us
2023-01-13T21:00:38.060Z,-32.8486,-70.199,108.633,4.2,mb,41,106,0.308,0.46,us,us7000j49k,2023-03-20T06:03:38.040Z,"37 km E of Los Andes, Chile",earthquake,4.35,5.17,0.235,5,reviewed,us,us
2023-01-13T17:37:27.454Z,-20.738,-70.4016,39.444,4.2,mb,18,174,0.53,0.95,us,us7000j488,2023-03-20T06:03:37.040Z,"63 km SSW of Iquique, Chile",earthquake,5,15.945,0.371,2,reviewed,us,us
2023-01-13T16:41:41.660Z,6.8346,-73.0505,152.595,4.5,mb,41,43,0.937,0.72,us,us7000j47t,2023-03-20T06:03:36.040Z,"12 km NW of Cepitá, Colombia",earthquake,7.48,6.23,0.093,34,reviewed,us,us
2023-01-13T07:21:53.883Z,6.7854,-73.0766,155.374,4.6,mb,89,94,0.887,0.66,us,us7000j430,2023-03-20T06:03:34.040Z,"6 km NNE of Jordán, Colombia",earthquake,3.4,8.036,0.062,77,reviewed,us,us
2023-01-13T04:17:23.421Z,-31.556,-69.148,40.986,4.5,mb,31,44,0.396,0.79,us,us7000j420,2023-03-20T06:03:33.040Z,"35 km SE of Calingasta, Argentina",earthquake,4.57,5.226,0.156,12,reviewed,us,us
2023-01-12T16:12:41.057Z,-22.3179,-68.8832,105.577,4.3,mb,23,65,0.616,0.75,us,us7000j3xf,2023-03-20T06:03:30.040Z,"15 km NNE of Calama, Chile",earthquake,4.29,4.483,0.217,6,reviewed,us,us
2023-01-12T14:24:10.003Z,-30.6411,-71.335,53.415,4.5,mwr,37,61,0.261,0.59,us,us7000j3wu,2023-03-20T06:03:29.040Z,"Near the coast of Coquimbo, Chile",earthquake,4.12,5.148,,,reviewed,us,guc
2023-01-12T13:14:03.311Z,-18.4237,-69.3587,132.628,4.5,mwr,36,56,0.167,0.93,us,us7000j3wh,2023-03-20T06:03:29.040Z,"95 km SE of Palca, Peru",earthquake,4.75,4.131,,,reviewed,us,guc
2023-01-12T06:19:10.052Z,-30.6176,-71.3759,49,5.5,mww,222,69,0.23,0.71,us,us7000j3ty,2023-03-20T06:03:26.040Z,"Near the coast of Coquimbo, Chile",earthquake,2.94,1.878,0.046,46,reviewed,us,us
2023-01-12T02:54:20.701Z,6.7855,-73.0545,152.774,4.3,mb,58,36,0.888,0.79,us,us7000j3t1,2023-03-20T06:03:25.040Z,"7 km NE of Jordán, Colombia",earthquake,4.52,4.734,0.101,28,reviewed,us,us
2023-01-11T20:20:12.801Z,-25.4853,-71.0059,35,4,ml,23,185,0.755,0.56,us,us7000j3r4,2023-03-20T06:03:23.040Z,"53 km W of Taltal, Chile",earthquake,3.43,1.386,0.06,36,reviewed,us,us
2023-01-11T15:14:33.864Z,-31.4078,-68.808,107.895,4.6,mb,63,42,0.173,0.62,us,us7000j3na,2023-03-20T06:03:21.040Z,"San Juan, Argentina",earthquake,6.41,5.455,0.109,25,reviewed,us,us
2023-01-11T12:03:30.717Z,-21.5202,-68.5084,150.73,4.2,mb,16,67,1.029,0.23,us,us7000j3mp,2023-03-20T06:03:20.040Z,"112 km NNE of Calama, Chile",earthquake,6.85,7.853,0.236,5,reviewed,us,us
2023-01-11T10:15:24.138Z,-16.6398,-74.2667,10,4.4,mb,19,166,4.122,0.99,us,us7000j3lc,2023-03-20T06:03:19.040Z,"Near the coast of southern Peru",earthquake,8.47,1.951,0.162,11,reviewed,us,us
2023-01-10T17:11:26.103Z,-31.722,-67.1914,135.093,4.3,mb,34,122,1.285,0.75,us,us7000j3ga,2023-03-20T06:03:14.040Z,"",earthquake,9.78,8.216,0.177,11,reviewed,us,us
2023-01-10T09:44:21.252Z,-21.7769,-68.5617,150.092,4.5,mb,40,49,1.13,0.57,us,us7000j3da,2023-03-20T06:03:13.040Z,"84 km NNE of Calama, Chile",earthquake,6.06,6.816,0.113,23,reviewed,us,us
2023-01-09T09:09:45.036Z,-20.0492,-69.377,116.896,4.2,mb,39,64,0.416,0.58,us,us7000j33j,2023-03-20T06:03:05.040Z,"82 km ENE of Iquique, Chile",earthquake,2.96,5.332,0.137,15,reviewed,us,us
