,Intensidad,Magnitud
6439,2.2,2.97
6440,2.2,3.52
6441,2.2,2.68
6442,2.2,2.72
6443,2.2,2.5
6444,2.2,2.58
6445,2.2,2.7
6446,2.2,2.96
6447,2.2,2.76
6448,2.2,2.61
6449,2.2,2.7
6450,2.2,3.15
6451,2.2,2.77
6452,2.2,3.27
6453,2.2,2.85
6454,2.2,2.79
6455,2.2,3.23
6456,2.2,3.6
6457,2.2,2.64
6458,2.2,2.82
6459,2.2,4.4
6460,2.2,2.69
6461,2.2,3.0
6462,2.2,2.78
6463,2.2,2.71
6464,2.2,2.58
6465,2.2,2.74
6466,2.2,2.55
6467,2.2,3.1
6468,2.2,2.97
6469,2.2,2.5
6470,2.2,2.74
6471,2.2,2.95
6472,2.2,2.82
6473,2.2,3.04
6474,2.2,2.61
6475,2.2,2.5
6476,2.2,2.87
6477,2.2,2.83
6478,2.2,2.69
6479,2.2,2.74
6480,2.2,2.72
6481,2.2,2.7
6482,2.2,2.99
6483,2.2,2.5
6484,2.2,2.94
6485,2.2,2.51
6486,2.2,2.63
6487,2.2,2.86
6488,2.2,2.5
6489,2.2,3.02
6490,2.2,2.57
6491,2.2,2.7
6492,2.2,3.2
6493,2.2,2.53
6494,2.2,3.24
6495,2.2,2.87
6496,2.2,2.71
6497,2.2,2.88
6498,2.2,2.8
6499,2.2,3.0
6500,2.2,2.51
6501,2.2,2.8
6502,2.2,2.61
6503,2.2,2.68
6504,2.2,2.61
6505,2.2,2.54
6506,2.2,2.67
6507,2.2,3.33
6508,2.2,2.81
6509,2.2,2.6
6510,2.2,2.72
6511,2.2,2.53
6512,2.2,2.66
6513,2.2,2.97
6514,2.2,2.69
6515,2.2,3.64
6516,2.2,2.93
6517,2.2,2.83
6518,2.2,2.76
6519,2.2,2.53
6520,2.2,2.71
6521,2.2,2.93
6522,2.2,2.7
6523,2.2,2.86
6524,2.2,2.76
6525,2.2,2.52
6526,2.2,2.87
6527,2.2,2.81
6528,2.2,2.7
6529,2.2,3.5
6530,2.2,2.57
6531,2.2,3.94
6532,2.2,3.04
6533,2.2,2.62
6534,2.2,2.56
6535,2.2,2.81
6536,2.2,2.85
6537,2.2,2.88
6538,2.2,3.21
6539,2.2,2.54
6540,2.2,2.55
6541,2.2,2.93
6542,2.2,2.54
6543,2.2,2.5
6544,2.2,3.56
6545,2.2,2.72
6546,2.2,2.85
6547,2.2,2.87
6548,2.2,2.9
6549,2.2,2.55
6550,2.2,2.59
6551,2.2,2.74
6552,2.2,2.94
6553,2.7,2.7
6554,2.7,2.61
6555,2.7,2.62
6556,2.7,3.27
6557,2.7,3.67
6558,2.7,3.03
6559,2.7,3.11
6560,2.7,2.82
6561,2.7,2.62
6562,2.7,2.84
6563,2.7,2.77
6564,2.7,3.11
6565,2.7,2.57
6566,2.7,2.61
6567,2.7,2.73
6568,2.7,2.7
6569,2.7,3.66
6570,2.7,3.96
6571,2.7,3.02
6572,2.7,2.53
6573,2.7,3.08
6574,2.7,2.99
6575,2.7,2.91
6576,2.7,2.65
6577,2.7,2.53
6578,2.7,2.75
6579,2.7,3.01
6580,2.7,2.64
6581,2.7,2.61
6582,2.7,2.71
6583,2.7,2.8
6584,2.7,2.63
6585,2.7,2.62
6586,2.7,2.6
6587,2.7,3.18
6588,2.7,2.57
6589,2.7,2.73
6590,2.7,3.23
6591,2.7,3.25
6592,2.7,2.52
6593,2.7,2.73
6594,2.7,2.8
6595,2.7,3.26
6596,2.7,2.89
6597,2.7,2.55
6598,2.7,2.64
6599,2.7,2.61
6600,2.7,2.5
6601,2.7,2.68
6602,2.7,2.79
6603,2.7,2.75
6604,2.7,2.53
6605,2.7,2.93
6606,2.7,2.7
6607,2.7,2.65
6608,2.7,2.77
6609,2.7,2.68
6610,2.7,2.87
6611,2.7,3.13
6612,2.7,3.06
6613,2.7,2.6
6614,2.7,2.61
6615,2.7,2.75
6616,2.7,2.54
6617,2.7,3.21
6618,2.7,3.88
6619,2.7,3.87
6620,2.7,2.52
6621,2.7,2.59
6622,2.7,2.72
6623,2.7,2.9
6624,2.7,3.0
6625,2.7,2.65
6626,2.7,2.61
6627,2.7,2.86
6628,2.7,3.15
6629,2.7,2.74
6630,2.7,2.67
6631,2.7,2.76
6632,2.7,3.53
6633,2.7,2.81
6634,2.7,2.56
6635,2.7,2.52
6636,2.7,3.01
6637,2.7,2.66
6638,2.7,3.03
6639,2.7,2.66
6640,2.7,3.09
6641,2.7,2.52
6642,2.7,2.59
6643,2.7,2.75
6644,2.7,3.47
6645,2.7,2.63
6646,2.7,2.55
6647,2.7,2.57
6648,2.7,2.75
6649,2.7,2.61
6650,2.7,2.79
6651,2.7,3.1
6652,2.7,2.83
6653,2.7,2.55
6654,2.7,2.63
6655,2.7,2.5
6656,2.7,2.74
6657,2.7,2.78
6658,2.7,2.53
6659,2.7,3.05
6660,2.7,2.59
6661,2.7,3.25
6662,2.7,2.67
6663,2.7,2.75
6664,2.7,2.61
6665,2.7,3.25
6666,2.7,3.39
6667,2.7,2.6
6668,2.7,2.65
6669,2.7,2.53
6670,2.7,4.02
6671,2.7,3.3
6672,2.7,2.5
6673,2.7,2.57
6674,2.7,3.48
6675,2.7,2.84
6676,2.7,2.94
6677,2.7,2.6
6678,2.7,2.61
6679,2.7,2.91
6680,2.7,2.58
6681,2.7,2.64
6682,2.7,2.52
6683,2.7,2.97
6684,2.7,2.88
6685,2.7,2.9
6686,2.7,2.79
6687,2.7,2.55
6688,2.7,2.57
6689,2.7,2.59
6690,2.7,2.6
6691,2.7,3.37
6692,2.7,2.84
6693,2.7,2.82
6694,2.7,2.66
6695,2.7,2.53
6696,2.7,2.76
6697,3.2,3.66
6698,3.2,3.16
6699,3.2,2.92
6700,3.2,2.97
6701,3.2,2.59
6702,3.2,3.01
6703,3.2,2.76
6704,3.2,3.15
6705,3.2,2.99
6706,3.2,2.84
6707,3.7,2.54
6708,3.7,3.76
6709,3.7,3.21
6710,3.7,3.41
6711,3.7,2.94
6712,3.7,3.3
6713,3.7,3.18
6714,3.7,3.3
6715,3.7,2.69
6716,3.7,3.02
6717,3.7,3.0
6718,4.4,3.46
6719,4.4,4.24
6720,4.4,3.58
6721,4.4,4.45
6722,4.4,2.67
6723,4.9,4.29
6724,4.9,2.52
6725,4.9,3.92
6726,4.9,2.68
6727,4.9,4.19
6728,4.9,3.61
6729,4.9,3.21
6730,4.9,4.09
6731,4.9,4.43
6732,4.9,2.58
6733,5.4,2.85
6734,5.4,2.54
6735,5.4,2.84
6736,5.4,4.29
6737,5.4,3.88
6738,6.4,4.92
6739,2.1,2.55
6740,2.1,2.89
6741,2.1,2.52
6742,2.1,2.52
6743,2.1,3.25
6744,2.6,3.59
6745,2.6,2.63
6746,2.6,2.64
6747,3.1,2.78
6748,3.1,3.27
6749,3.1,2.85
6750,3.1,2.64
6751,3.1,2.88
6752,3.1,2.54
6753,3.1,2.87
6754,3.1,3.3
6755,3.1,2.57
6756,3.1,2.59
6757,3.1,3.39
6758,3.1,3.01
6759,3.1,2.5
6760,3.1,3.19
6761,3.1,2.58
6762,3.1,2.59
6763,3.1,2.76
6764,3.1,2.52
6765,3.1,2.56
6766,3.1,2.54
6767,3.1,2.63
6768,3.1,2.51
6769,3.1,4.04
6770,3.1,2.83
6771,3.1,3.09
6772,3.1,2.57
6773,3.1,2.68
6774,3.1,2.62
6775,3.1,3.27
6776,3.1,2.74
6777,3.1,2.97
6778,3.1,2.78
6779,3.1,2.8
6780,3.1,2.52
6781,3.1,2.92
6782,3.1,2.96
6783,3.1,2.73
6784,3.1,2.7
6785,3.1,2.69
6786,3.1,3.35
6787,3.1,2.79
6788,3.1,2.71
6789,3.1,3.36
6790,3.1,2.51
6791,3.1,2.92
6792,3.1,3.54
6793,3.1,2.72
6794,3.1,3.13
6795,3.1,3.31
6796,3.1,3.16
6797,3.1,2.5
6798,3.1,2.51
6799,3.1,2.57
6800,3.1,2.77
6801,3.1,2.64
6802,3.1,2.9
6803,3.1,3.8
6804,3.1,3.1
6805,3.1,2.67
6806,3.1,2.69
6807,3.1,2.85
6808,3.1,3.38
6809,3.1,2.66
6810,3.1,2.6
6811,3.1,2.63
6812,3.1,3.55
6813,3.1,2.76
6814,3.1,3.82
6815,3.1,4.0
6816,3.1,2.7
6817,3.1,2.66
6818,3.1,2.96
6819,3.1,3.06
6820,3.1,3.24
6821,3.1,3.4
6822,3.1,2.59
6823,3.1,2.63
6824,3.1,3.19
6825,3.1,2.78
6826,3.1,3.3
6827,3.1,2.82
6828,3.1,3.76
6829,3.1,2.75
6830,3.1,4.9
6831,3.1,2.55
6832,3.1,2.59
6833,3.1,4.05
6834,3.1,2.5
6835,3.1,2.77
6836,3.1,2.75
6837,3.1,2.87
6838,3.1,2.66
6839,3.1,2.81
6840,3.1,2.58
6841,3.1,2.74
6842,3.1,2.65
6843,3.1,2.67
6844,3.1,2.54
6845,3.1,2.58
6846,3.1,2.51
6847,3.1,2.57
6848,3.1,3.11
6849,3.1,2.86
6850,3.1,2.56
6851,3.1,2.73
6852,3.1,2.72
6853,3.1,2.65
6854,3.1,2.8
6855,3.1,2.74
6856,3.1,2.63
6857,3.1,2.55
6858,3.1,2.64
6859,3.1,2.85
6860,3.1,2.78
6861,3.1,3.16
6862,3.1,2.87
6863,3.1,3.35
6864,3.1,2.5
6865,3.1,2.73
6866,3.1,2.82
6867,3.1,2.88
6868,3.1,2.99
6869,3.1,2.81
6870,3.1,2.76
6871,3.1,3.22
6872,3.1,2.73
6873,3.1,3.07
6874,3.1,2.76
6875,3.1,3.24
6876,3.1,2.64
6877,3.1,2.78
6878,3.1,2.87
6879,3.1,3.28
6880,3.1,3.31
6881,3.1,2.66
6882,3.1,3.88
6883,3.1,2.87
6884,3.1,2.9
6885,3.1,2.81
6886,3.1,2.68
6887,3.1,3.12
6888,3.1,2.7
6889,3.1,3.03
6890,3.1,3.44
6891,3.1,3.05
6892,3.1,2.7
6893,3.1,2.7
6894,3.1,4.35
6895,3.1,3.84
6896,3.1,2.55
6897,3.1,2.81
6898,3.1,2.84
6899,3.1,2.87
6900,3.1,2.97
6901,3.1,2.53
6902,3.1,2.55
6903,3.1,3.12
6904,3.1,2.57
6905,3.1,2.58
6906,3.1,3.07
6907,3.1,3.08
6908,3.1,3.04
6909,3.1,2.62
6910,3.1,2.84
6911,3.1,2.77
6912,3.1,2.87
6913,3.1,2.66
6914,3.1,2.74
6915,3.1,3.32
6916,3.1,3.56
6917,3.1,2.54
6918,3.1,2.68
6919,3.1,3.12
6920,3.1,2.83
6921,3.1,2.86
6922,3.1,3.09
6923,3.1,2.67
6924,3.1,3.05
6925,3.1,2.68
6926,3.6,3.42
6927,3.6,3.09
6928,3.6,3.34
6929,3.6,3.28
6930,3.6,3.57
6931,3.6,2.98
6932,3.6,3.05
6933,3.6,2.9
6934,3.6,2.56
6935,3.6,2.93
6936,3.6,3.35
6937,3.6,2.81
6938,3.6,3.8
6939,3.6,3.24
6940,3.6,2.76
6941,3.6,2.58
6942,3.6,2.88
6943,3.6,3.81
6944,3.6,2.88
6945,3.6,3.16
6946,3.6,3.29
6947,3.6,3.01
6948,3.6,3.61
6949,3.6,3.33
6950,3.6,2.54
6951,3.6,3.62
6952,3.6,3.01
6953,4.2,3.57
6954,4.2,3.86
6955,4.2,2.93
6956,4.2,2.5
6957,4.2,3.13
6958,4.2,3.01
6959,4.2,3.99
6960,4.2,3.78
6961,4.2,4.05
6962,4.2,5.12
6963,4.2,3.86
6964,4.2,2.73
6965,4.2,3.08
6966,4.2,4.84
6967,4.2,3.71
6968,4.7,2.94
6969,4.7,3.13
6970,5.2,4.28
6971,5.7,4.39
6972,5.7,5.58
6973,6.2,5.16
6974,7.2,5.35
6975,7.2,2.99
6976,7.7,6.2
6977,2.0,3.5
6978,2.0,2.6
6979,2.0,3.3
6980,2.0,3.5
6981,2.0,2.8
6982,2.0,3.6
6983,2.0,3.7
6984,2.0,2.6
6985,2.0,2.6
6986,2.0,2.5
6987,2.0,3.2
6988,2.0,3.7
6989,2.0,2.8
6990,2.0,2.8
6991,2.0,2.5
6992,2.0,3.5
6993,2.0,2.9
6994,2.0,3.3
6995,2.0,3.3
6996,2.0,2.8
6997,2.0,3.1
6998,2.0,2.9
6999,2.0,2.5
7000,3.0,3.1
7001,3.5,3.7
7002,3.5,3.4
7003,1.0,3.0
7004,1.0,2.5
7005,1.0,3.2
7006,1.0,2.5
7007,1.0,3.4
7008,1.0,2.7
7009,1.0,3.2
7010,1.0,2.9
7011,1.0,2.7
7012,1.0,3.0
7013,1.0,3.0
7014,1.0,2.7
7015,1.0,3.0
7016,1.0,2.6
7017,1.0,2.5
7018,1.0,2.5
7019,1.0,2.7
7020,1.0,2.5
7021,1.0,2.7
7022,1.0,3.0
7023,1.0,2.6
7024,1.0,3.0
7025,1.0,2.7
7026,1.0,2.6
7027,2.4,3.6
7028,2.9,2.931432504
7029,2.9,3.6
7030,3.4,3.1
7031,3.4,3.6
7032,3.4,2.5
7033,3.4,4.2
7034,3.4,2.9
7035,3.4,2.7
7036,3.4,3.6
7037,3.4,4.9
7038,3.4,2.6
7039,3.4,3.1
7040,3.4,3.5
7041,3.4,3.2
7042,3.4,4.6
7043,3.4,3.3
7044,3.4,3.3
7045,3.4,3.1
7046,3.4,2.5
7047,3.9,4.3
7048,4.3,4.3
7049,2.8,4.2
7050,2.8,3.0
7051,2.8,3.2
7052,3.8,2.9
7053,3.8,2.6
7054,3.8,4.0
7055,3.8,4.2
7056,3.8,4.5
7057,3.8,4.6
7058,3.8,3.0
7059,3.8,3.4
7060,4.1,3.3
7061,4.1,3.1
7062,4.1,3.3
7063,4.1,2.9
7064,4.1,2.8
7065,4.1,3.7
7066,4.1,3.7
7067,4.1,3.4
7068,4.1,3.8
7069,4.6,2.9
7070,2.2,2.6
7071,2.2,3.2
7072,2.2,3.1
7073,2.2,2.5
7074,2.2,2.7
7075,2.2,2.7
7076,2.2,3.2
7077,2.2,2.5
7078,2.2,2.5
7079,2.2,3.0
7080,2.2,2.6
7081,2.2,3.2
7082,2.2,2.5
7083,2.2,2.7
7084,2.2,3.2
7085,2.2,3.0
7086,2.2,3.5
7087,2.7,3.0
7088,2.7,2.8
7089,2.7,3.3
7090,2.7,3.0
7091,2.7,2.6
7092,2.7,4.2
7093,2.7,2.9
7094,2.7,2.6
7095,2.7,2.7
7096,2.7,3.1
7097,2.7,3.4
7098,2.7,3.2
7099,2.7,4.3
7100,2.7,2.9
7101,4.4,3.2
7102,4.4,3.8
7103,2.1,3.2
7104,2.6,2.7
7105,3.1,3.0
7106,3.1,2.6
7107,3.1,3.0
7108,3.1,2.7
7109,3.1,2.8
7110,3.1,4.3
7111,3.1,3.1
7112,3.1,4.0
7113,3.1,3.0
7114,3.1,3.4
7115,3.1,3.7
7116,4.2,3.9
7117,4.7,4.2
7118,2.0,2.92
7119,2.0,2.93
7120,2.0,2.81
7121,2.5,2.93
7122,1.0,2.63
7123,1.0,2.62
7124,2.9,2.64
7125,3.4,2.64
7126,3.4,2.88
7127,3.4,2.84
7128,3.4,3.56
7129,4.3,2.91
7130,3.3,3.0
7131,3.8,3.71
7132,3.8,2.95
7133,3.8,2.89
7134,3.8,3.11
7135,4.1,3.06
7136,4.1,2.89
7137,4.1,2.65
7138,4.1,3.17
7139,4.1,2.8000000000000003
7140,2.2,2.75
7141,2.2,2.69
7142,2.2,2.57
7143,2.7,2.78
7144,2.7,2.56
7145,2.7,2.8
7146,2.7,2.6
7147,2.7,2.73
7148,2.7,2.54
7149,3.7,2.57
7150,2.6,2.58
7151,3.1,2.57
7152,3.1,2.5
7153,3.1,2.68
7154,3.1,3.49
7155,3.1,3.0500000000000003
7156,3.1,2.95
7157,3.1,2.77
7158,3.1,3.14
7159,4.2,3.4
7160,4.2,2.79
7161,4.8,2.52
7162,4.3,2.9
7163,4.3,2.9
7164,3.5,3.24
7165,3.8,2.69
7166,3.8,4.5
7167,4.1,2.65
7168,4.2,2.76
7169,5.0,3.25
7170,6.0,3.4
7171,3.4,2.53
7172,3.4,2.82
7173,4.3,2.51
7174,5.8,2.54
7175,3.8,2.57
7176,4.6,2.57
7177,5.6,3.3
7178,6.1,3.5
7179,3.2,2.57
7180,5.4,3.27
7181,5.2,3.6
7182,6.2,2.76
7183,4.1,2.9
